Date,Discharge (cfs),  flag,  stage_height,  flag,   ,
9/30/2015,36.8,  A,  ,  ,  , 
10/1/2015,36.4,  A,  ,  ,  , 
10/2/2015,36.4,  A,  ,  ,  , 
10/3/2015,37.2,  A,  ,  ,  , 
10/4/2015,38.7,  A,  ,  ,  , 
10/5/2015,51.5,  A,  ,  ,  , 
10/6/2015,72.1,  A,  ,  ,  , 
10/7/2015,47.7,  A,  ,  ,  , 
10/8/2015,43.2,  A,  ,  ,  , 
10/9/2015,42.8,  A,  ,  ,  , 
10/10/2015,42.8,  A,  ,  ,  , 
10/11/2015,43.2,  A,  ,  ,  , 
10/12/2015,44.1,  A,  ,  ,  , 
10/13/2015,40.8,  A,  ,  ,  , 
10/14/2015,39.5,  A,  ,  ,  , 
10/15/2015,39.8,  A,  ,  ,  , 
10/16/2015,42.4,  A,  ,  ,  , 
10/17/2015,46.6,  A,  ,  ,  , 
10/18/2015,173,  A,  ,  ,  , 
10/19/2015,249,  A,  ,  ,  , 
10/20/2015,59.4,  A,  ,  ,  , 
10/21/2015,61.7,  A,  ,  ,  , 
10/22/2015,50.4,  A,  ,  ,  , 
10/23/2015,47,  A,  ,  ,  , 
10/24/2015,45.2,  A,  ,  ,  , 
10/25/2015,44.6,  A,  ,  ,  , 
10/26/2015,45.2,  A,  ,  ,  , 
10/27/2015,43.8,  A,  ,  ,  , 
10/28/2015,43.2,  A,  ,  ,  , 
10/29/2015,45.9,  A,  ,  ,  , 
10/30/2015,46.4,  A,  ,  ,  , 
10/31/2015,44.3,  A,  ,  ,  , 
11/1/2015,43,  A,  ,  ,  , 
11/2/2015,45.4,  A,  ,  ,  , 
11/3/2015,46.3,  A,  ,  ,  , 
11/4/2015,53.6,  A,  ,  ,  , 
11/5/2015,51.1,  A,  ,  ,  , 
11/6/2015,50.2,  A,  ,  ,  , 
11/7/2015,48.1,  A,  ,  ,  , 
11/8/2015,47.9,  A,  ,  ,  , 
11/9/2015,47.2,  A,  ,  ,  , 
11/10/2015,59.3,  A,  ,  ,  , 
11/11/2015,61.9,  A,  ,  ,  , 
11/12/2015,59.5,  A,  ,  ,  , 
11/13/2015,60.4,  A,  ,  ,  , 
11/14/2015,59.9,  A,  ,  ,  , 
11/15/2015,61.2,  A,  ,  ,  , 
11/16/2015,84.7,  A,  ,  ,  , 
11/17/2015,51,  A,  ,  ,  , 
11/18/2015,52.6,  A,  ,  ,  , 
11/19/2015,52.4,  A,  ,  ,  , 
11/20/2015,52.4,  A,  ,  ,  , 
11/21/2015,51.6,  A,  ,  ,  , 
11/22/2015,48.8,  A,  ,  ,  , 
11/23/2015,49.8,  A,  ,  ,  , 
11/24/2015,61,  A,  ,  ,  , 
11/25/2015,61.6,  A,  ,  ,  , 
11/26/2015,60.6,  A,  ,  ,  , 
11/27/2015,62.1,  A,  ,  ,  , 
11/28/2015,56.9,  A,  ,  ,  , 
11/29/2015,54.5,  A,  ,  ,  , 
11/30/2015,49.9,  A,  ,  ,  , 
12/1/2015,53.6,  A,  ,  ,  , 
12/2/2015,54.9,  A,  ,  ,  , 
12/3/2015,59.2,  A,  ,  ,  , 
12/4/2015,61,  A,  ,  ,  , 
12/5/2015,60.1,  A,  ,  ,  , 
12/6/2015,59.4,  A,  ,  ,  , 
12/7/2015,59.4,  A,  ,  ,  , 
12/8/2015,61.5,  A,  ,  ,  , 
12/9/2015,63.8,  A,  ,  ,  , 
12/10/2015,63.9,  A,  ,  ,  , 
12/11/2015,65,  A,  ,  ,  , 
12/12/2015,62.2,  A,  ,  ,  , 
12/13/2015,57.2,  A,  ,  ,  , 
12/14/2015,69.1,  A,  ,  ,  , 
12/15/2015,63.4,  A,  ,  ,  , 
12/16/2015,56,  A,  ,  ,  , 
12/17/2015,54.5,  A,  ,  ,  , 
12/18/2015,56.2,  A,  ,  ,  , 
12/19/2015,61.5,  A,  ,  ,  , 
12/20/2015,64.2,  A,  ,  ,  , 
12/21/2015,64.1,  A,  ,  ,  , 
12/22/2015,68.5,  A,  ,  ,  , 
12/23/2015,69.3,  A,  ,  ,  , 
12/24/2015,63,  A,  ,  ,  , 
12/25/2015,65.6,  A,  ,  ,  , 
12/26/2015,59.4,  A,  ,  ,  , 
12/27/2015,55,  A,  ,  ,  , 
12/28/2015,57.7,  A,  ,  ,  , 
12/29/2015,60.5,  A,  ,  ,  , 
12/30/2015,60.3,  A,  ,  ,  , 
12/31/2015,61.4,  A,  ,  ,  , 
1/1/2016,59.5,  A,  ,  ,  , 
1/2/2016,62.6,  A,  ,  ,  , 
1/3/2016,64.3,  A,  ,  ,  , 
1/4/2016,67.6,  A,  ,  ,  , 
1/5/2016,69,  A,  ,  ,  , 
1/6/2016,77,  A,  ,  ,  , 
1/7/2016,75.9,  A,  ,  ,  , 
1/8/2016,69.7,  A,  ,  ,  , 
1/9/2016,65.5,  A,  ,  ,  , 
1/10/2016,65.8,  A,  ,  ,  , 
1/11/2016,64.5,  A,  ,  ,  , 
1/12/2016,63.9,  A,  ,  ,  , 
1/13/2016,64.8,  A,  ,  ,  , 
1/14/2016,66.9,  A,  ,  ,  , 
1/15/2016,69,  A,  ,  ,  , 
1/16/2016,67.6,  A,  ,  ,  , 
1/17/2016,67.6,  A,  ,  ,  , 
1/18/2016,68.9,  A,  ,  ,  , 
1/19/2016,69.9,  A,  ,  ,  , 
1/20/2016,71,  A,  ,  ,  , 
1/21/2016,68.1,  A,  ,  ,  , 
1/22/2016,69.3,  A,  ,  ,  , 
1/23/2016,70,  A,  ,  ,  , 
1/24/2016,72,  A,  ,  ,  , 
1/25/2016,67.8,  A,  ,  ,  , 
1/26/2016,64,  A,  ,  ,  , 
1/27/2016,65.3,  A,  ,  ,  , 
1/28/2016,72.6,  A,  ,  ,  , 
1/29/2016,72.2,  A,  ,  ,  , 
1/30/2016,72.9,  A,  ,  ,  , 
1/31/2016,101,  A,  ,  ,  , 
2/1/2016,117,  A,  ,  ,  , 
2/2/2016,65.5,  A,  ,  ,  , 
2/3/2016,59.2,  A,  ,  ,  , 
2/4/2016,65.4,  A,  ,  ,  , 
2/5/2016,72.2,  A,  ,  ,  , 
2/6/2016,70.7,  A,  ,  ,  , 
2/7/2016,74,  A,  ,  ,  , 
2/8/2016,76,  A,  ,  ,  , 
2/9/2016,77,  A,  ,  ,  , 
2/10/2016,78.1,  A,  ,  ,  , 
2/11/2016,77.8,  A,  ,  ,  , 
2/12/2016,79.6,  A,  ,  ,  , 
2/13/2016,81.1,  A,  ,  ,  , 
2/14/2016,81,  A,  ,  ,  , 
2/15/2016,82.1,  A,  ,  ,  , 
2/16/2016,82.9,  A,  ,  ,  , 
2/17/2016,84.1,  A,  ,  ,  , 
2/18/2016,143,  A,  ,  ,  , 
2/19/2016,103,  A,  ,  ,  , 
2/20/2016,92.4,  A,  ,  ,  , 
2/21/2016,89.6,  A,  ,  ,  , 
2/22/2016,88.5,  A,  ,  ,  , 
2/23/2016,82.9,  A,  ,  ,  , 
2/24/2016,79.4,  A,  ,  ,  , 
2/25/2016,81.9,  A,  ,  ,  , 
2/26/2016,83.3,  A,  ,  ,  , 
2/27/2016,85.6,  A,  ,  ,  , 
2/28/2016,88.4,  A,  ,  ,  , 
2/29/2016,89.7,  A,  ,  ,  , 
3/1/2016,92.2,  A,  ,  ,  , 
3/2/2016,85.8,  A,  ,  ,  , 
3/3/2016,87.7,  A,  ,  ,  , 
3/4/2016,84.9,  A,  ,  ,  , 
3/5/2016,88.6,  A,  ,  ,  , 
3/6/2016,227,  A,  ,  ,  , 
3/7/2016,137,  A,  ,  ,  , 
3/8/2016,103,  A,  ,  ,  , 
3/9/2016,88.1,  A,  ,  ,  , 
3/10/2016,85.2,  A,  ,  ,  , 
3/11/2016,92.7,  A,  ,  ,  , 
3/12/2016,97.4,  A,  ,  ,  , 
3/13/2016,95.7,  A,  ,  ,  , 
3/14/2016,93.2,  A,  ,  ,  , 
3/15/2016,95.5,  A,  ,  ,  , 
3/16/2016,88.9,  A,  ,  ,  , 
3/17/2016,87.5,  A,  ,  ,  , 
3/18/2016,98.9,  A,  ,  ,  , 
3/19/2016,104,  A,  ,  ,  , 
3/20/2016,111,  A,  ,  ,  , 
3/21/2016,122,  A,  ,  ,  , 
3/22/2016,118,  A,  ,  ,  , 
3/23/2016,98.1,  A,  ,  ,  , 
3/24/2016,93,  A,  ,  ,  , 
3/25/2016,94.3,  A,  ,  ,  , 
3/26/2016,94.4,  A,  ,  ,  , 
3/27/2016,87.3,  A,  ,  ,  , 
3/28/2016,94.3,  A,  ,  ,  , 
3/29/2016,145,  A,  ,  ,  , 
3/30/2016,96.5,  A,  ,  ,  , 
3/31/2016,93.1,  A,  ,  ,  , 
4/1/2016,94.9,  A,  ,  ,  , 
4/2/2016,106,  A,  ,  ,  , 
4/3/2016,130,  A,  ,  ,  , 
4/4/2016,144,  A,  ,  ,  , 
4/5/2016,139,  A,  ,  ,  , 
4/6/2016,163,  A,  ,  ,  , 
4/7/2016,179,  A,  ,  ,  , 
4/8/2016,186,  A,  ,  ,  , 
4/9/2016,359,  A,  ,  ,  , 
4/10/2016,357,  A,  ,  ,  , 
4/11/2016,261,  A,  ,  ,  , 
4/12/2016,228,  A,  ,  ,  , 
4/13/2016,225,  A,  ,  ,  , 
4/14/2016,230,  A,  ,  ,  , 
4/15/2016,230,  A,  ,  ,  , 
4/16/2016,173,  A,  ,  ,  , 
4/17/2016,158,  A,  ,  ,  , 
4/18/2016,150,  A,  ,  ,  , 
4/19/2016,150,  A,  ,  ,  , 
4/20/2016,164,  A,  ,  ,  , 
4/21/2016,187,  A,  ,  ,  , 
4/22/2016,204,  A,  ,  ,  , 
4/23/2016,218,  A,  ,  ,  , 
4/24/2016,175,  A,  ,  ,  , 
4/25/2016,230,  A,  ,  ,  , 
4/26/2016,207,  A,  ,  ,  , 
4/27/2016,181,  A,  ,  ,  , 
4/28/2016,195,  A,  ,  ,  , 
4/29/2016,194,  A,  ,  ,  , 
4/30/2016,236,  A,  ,  ,  , 
5/1/2016,204,  A,  ,  ,  , 
5/2/2016,192,  A,  ,  ,  , 
5/3/2016,187,  A,  ,  ,  , 
5/4/2016,202,  A,  ,  ,  , 
5/5/2016,224,  A,  ,  ,  , 
5/6/2016,235,  A,  ,  ,  , 
5/7/2016,213,  A,  ,  ,  , 
5/8/2016,193,  A,  ,  ,  , 
5/9/2016,213,  A,  ,  ,  , 
5/10/2016,260,  A,  ,  ,  , 
5/11/2016,240,  A,  ,  ,  , 
5/12/2016,230,  A,  ,  ,  , 
5/13/2016,224,  A,  ,  ,  , 
5/14/2016,223,  A,  ,  ,  , 
5/15/2016,223,  A,  ,  ,  , 
5/16/2016,206,  A,  ,  ,  , 
5/17/2016,193,  A,  ,  ,  , 
5/18/2016,189,  A,  ,  ,  , 
5/19/2016,177,  A,  ,  ,  , 
5/20/2016,168,  A,  ,  ,  , 
5/21/2016,155,  A,  ,  ,  , 
5/22/2016,148,  A,  ,  ,  , 
5/23/2016,143,  A,  ,  ,  , 
5/24/2016,134,  A,  ,  ,  , 
5/25/2016,131,  A,  ,  ,  , 
5/26/2016,128,  A,  ,  ,  , 
5/27/2016,126,  A,  ,  ,  , 
5/28/2016,119,  A,  ,  ,  , 
5/29/2016,113,  A,  ,  ,  , 
5/30/2016,110,  A,  ,  ,  , 
5/31/2016,105,  A,  ,  ,  , 
6/1/2016,97.5,  A,  ,  ,  , 
6/2/2016,94.3,  A,  ,  ,  , 
6/3/2016,91.9,  A,  ,  ,  , 
6/4/2016,89.6,  A,  ,  ,  , 
6/5/2016,87,  A,  ,  ,  , 
6/6/2016,83.5,  A,  ,  ,  , 
6/7/2016,79.9,  A,  ,  ,  , 
6/8/2016,78,  A,  ,  ,  , 
6/9/2016,76,  A,  ,  ,  , 
6/10/2016,73.5,  A,  ,  ,  , 
6/11/2016,74.7,  A,  ,  ,  , 
6/12/2016,75.2,  A,  ,  ,  , 
6/13/2016,71.8,  A,  ,  ,  , 
6/14/2016,70.9,  A,  ,  ,  , 
6/15/2016,64.7,  A,  ,  ,  , 
6/16/2016,61.1,  A,  ,  ,  , 
6/17/2016,60.4,  A,  ,  ,  , 
6/18/2016,59.3,  A,  ,  ,  , 
6/19/2016,57.7,  A,  ,  ,  , 
6/20/2016,55.3,  A,  ,  ,  , 
6/21/2016,52.5,  A,  ,  ,  , 
6/22/2016,51.6,  A,  ,  ,  , 
6/23/2016,50.2,  A,  ,  ,  , 
6/24/2016,49.5,  A,  ,  ,  , 
6/25/2016,49.1,  A,  ,  ,  , 
6/26/2016,48.7,  A,  ,  ,  , 
6/27/2016,47.4,  A,  ,  ,  , 
6/28/2016,46.6,  A,  ,  ,  , 
6/29/2016,47.8,  A,  ,  ,  , 
6/30/2016,55.2,  A,  ,  ,  , 
7/1/2016,53.8,  A,  ,  ,  , 
7/2/2016,48.1,  A,  ,  ,  , 
7/3/2016,46.1,  A,  ,  ,  , 
7/4/2016,45.1,  A,  ,  ,  , 
7/5/2016,43,  A,  ,  ,  , 
7/6/2016,40.1,  A,  ,  ,  , 
7/7/2016,37.9,  A,  ,  ,  , 
7/8/2016,37.5,  A,  ,  ,  , 
7/9/2016,37.1,  A,  ,  ,  , 
7/10/2016,36.9,  A,  ,  ,  , 
7/11/2016,36.4,  A,  ,  ,  , 
7/12/2016,36.2,  A,  ,  ,  , 
7/13/2016,35.5,  A,  ,  ,  , 
7/14/2016,35.1,  A,  ,  ,  , 
7/15/2016,35,  A,  ,  ,  , 
7/16/2016,34.7,  A,  ,  ,  , 
7/17/2016,34.6,  A,  ,  ,  , 
7/18/2016,35.1,  A,  ,  ,  , 
7/19/2016,35,  A,  ,  ,  , 
7/20/2016,34.9,  A,  ,  ,  , 
7/21/2016,34.3,  A,  ,  ,  , 
7/22/2016,34.6,  A,  ,  ,  , 
7/23/2016,34.1,  A,  ,  ,  , 
7/24/2016,33.4,  A,  ,  ,  , 
7/25/2016,32.6,  A,  ,  ,  , 
7/26/2016,32.6,  A,  ,  ,  , 
7/27/2016,34.4,  A,  ,  ,  , 
7/28/2016,33.1,  A,  ,  ,  , 
7/29/2016,35.5,  A,  ,  ,  , 
7/30/2016,37.7,  A,  ,  ,  , 
7/31/2016,41,  A,  ,  ,  , 
8/1/2016,87.9,  A,  ,  ,  , 
8/2/2016,73.6,  A,  ,  ,  , 
8/3/2016,105,  A,  ,  ,  , 
8/4/2016,76.1,  A,  ,  ,  , 
8/5/2016,67.7,  A,  ,  ,  , 
8/6/2016,63.1,  A,  ,  ,  , 
8/7/2016,54,  A,  ,  ,  , 
8/8/2016,48.7,  A,  ,  ,  , 
8/9/2016,45.9,  A,  ,  ,  , 
8/10/2016,231,  A,  ,  ,  , 
8/11/2016,58.6,  A,  ,  ,  , 
8/12/2016,50.2,  A,  ,  ,  , 
8/13/2016,48,  A,  ,  ,  , 
8/14/2016,46.7,  A,  ,  ,  , 
8/15/2016,44.4,  A,  ,  ,  , 
8/16/2016,42.5,  A,  ,  ,  , 
8/17/2016,45.3,  A,  ,  ,  , 
8/18/2016,44.3,  A,  ,  ,  , 
8/19/2016,48.6,  A,  ,  ,  , 
8/20/2016,48.7,  A,  ,  ,  , 
8/21/2016,48,  A,  ,  ,  , 
8/22/2016,47.9,  A,  ,  ,  , 
8/23/2016,49,  A,  ,  ,  , 
8/24/2016,48,  A,  ,  ,  , 
8/25/2016,46.2,  A,  ,  ,  , 
8/26/2016,47.3,  A,  ,  ,  , 
8/27/2016,60.2,  A,  ,  ,  , 
8/28/2016,55.2,  A,  ,  ,  , 
8/29/2016,61.2,  A,  ,  ,  , 
8/30/2016,49.1,  A,  ,  ,  , 
8/31/2016,46.8,  A,  ,  ,  , 
9/1/2016,46.6,  A,  ,  ,  , 
9/2/2016,50.9,  A,  ,  ,  , 
9/3/2016,48.7,  A,  ,  ,  , 
9/4/2016,47.8,  A,  ,  ,  , 
9/5/2016,46.4,  A,  ,  ,  , 
9/6/2016,46,  A,  ,  ,  , 
9/7/2016,44.6,  A,  ,  ,  , 
9/8/2016,41.8,  A,  ,  ,  , 
9/9/2016,41.5,  A,  ,  ,  , 
9/10/2016,43.1,  A,  ,  ,  , 
9/11/2016,42.1,  A,  ,  ,  , 
9/12/2016,41.6,  A,  ,  ,  , 
9/13/2016,40.5,  A,  ,  ,  , 
9/14/2016,42.1,  A,  ,  ,  , 
9/15/2016,42.6,  A,  ,  ,  , 
9/16/2016,42,  A,  ,  ,  , 
9/17/2016,41.3,  A,  ,  ,  , 
9/18/2016,41,  A,  ,  ,  , 
9/19/2016,39.4,  A,  ,  ,  , 
9/20/2016,39.1,  A,  ,  ,  , 
9/21/2016,60.7,  A,  ,  ,  , 
9/22/2016,364,  A,  ,  ,  , 
9/23/2016,78.7,  A,  ,  ,  , 
9/24/2016,51.9,  A,  ,  ,  , 
9/25/2016,47.8,  A,  ,  ,  , 
9/26/2016,44.3,  A,  ,  ,  , 
9/27/2016,41.8,  A,  ,  ,  , 
9/28/2016,42.8,  A,  ,  ,  , 
9/29/2016,48.2,  A,  ,  ,  , 
9/30/2016,50.2,  A,  ,  ,  , 
10/1/2016,47.1,  A,  ,  ,  , 
10/2/2016,45.2,  A,  ,  ,  , 
10/3/2016,44.9,  A,  ,  ,  , 
10/4/2016,41.6,  A,  ,  ,  , 
10/5/2016,40.8,  A,  ,  ,  , 
10/6/2016,40.6,  A,  ,  ,  , 
10/7/2016,41.3,  A,  ,  ,  , 
10/8/2016,41,  A,  ,  ,  , 
10/9/2016,41.4,  A,  ,  ,  , 
10/10/2016,42.6,  A,  ,  ,  , 
10/11/2016,42,  A,  ,  ,  , 
10/12/2016,41.9,  A,  ,  ,  , 
10/13/2016,40.9,  A,  ,  ,  , 
10/14/2016,42.1,  A,  ,  ,  , 
10/15/2016,41.8,  A,  ,  ,  , 
10/16/2016,41.2,  A,  ,  ,  , 
10/17/2016,42.4,  A,  ,  ,  , 
10/18/2016,41.2,  A,  ,  ,  , 
10/19/2016,40.3,  A,  ,  ,  , 
10/20/2016,40.8,  A,  ,  ,  , 
10/21/2016,41,  A,  ,  ,  , 
10/22/2016,41.6,  A,  ,  ,  , 
10/23/2016,41.6,  A,  ,  ,  , 
10/24/2016,43.9,  A,  ,  ,  , 
10/25/2016,50.1,  A,  ,  ,  , 
10/26/2016,45.2,  A,  ,  ,  , 
10/27/2016,42.6,  A,  ,  ,  , 
10/28/2016,44.1,  A,  ,  ,  , 
10/29/2016,44.4,  A,  ,  ,  , 
10/30/2016,44.6,  A,  ,  ,  , 
10/31/2016,44.5,  A,  ,  ,  , 
11/1/2016,44.3,  A,  ,  ,  , 
11/2/2016,42.9,  A,  ,  ,  , 
11/3/2016,42.3,  A,  ,  ,  , 
11/4/2016,43.5,  A,  ,  ,  , 
11/5/2016,52.8,  A,  ,  ,  , 
11/6/2016,57.9,  A,  ,  ,  , 
11/7/2016,57.1,  A,  ,  ,  , 
11/8/2016,57.3,  A,  ,  ,  , 
11/9/2016,58.8,  A,  ,  ,  , 
11/10/2016,58.6,  A,  ,  ,  , 
11/11/2016,58.1,  A,  ,  ,  , 
11/12/2016,58.5,  A,  ,  ,  , 
11/13/2016,58.6,  A,  ,  ,  , 
11/14/2016,59.3,  A,  ,  ,  , 
11/15/2016,58.9,  A,  ,  ,  , 
11/16/2016,59.7,  A,  ,  ,  , 
11/17/2016,58.5,  A,  ,  ,  , 
11/18/2016,57.2,  A,  ,  ,  , 
11/19/2016,59.9,  A,  ,  ,  , 
11/20/2016,61.3,  A,  ,  ,  , 
11/21/2016,150,  A,  ,  ,  , 
11/22/2016,79,  A,  ,  ,  , 
11/23/2016,69.1,  A,  ,  ,  , 
11/24/2016,66.8,  A,  ,  ,  , 
11/25/2016,65,  A,  ,  ,  , 
11/26/2016,66.7,  A,  ,  ,  , 
11/27/2016,71.8,  A,  ,  ,  , 
11/28/2016,68.2,  A,  ,  ,  , 
11/29/2016,66.6,  A,  ,  ,  , 
11/30/2016,61.1,  A,  ,  ,  , 
12/1/2016,64.2,  A,  ,  ,  , 
12/2/2016,68.5,  A,  ,  ,  , 
12/3/2016,60.9,  A,  ,  ,  , 
12/4/2016,64.2,  A,  ,  ,  , 
12/5/2016,65.9,  A,  ,  ,  , 
12/6/2016,67.1,  A,  ,  ,  , 
12/7/2016,64.5,  A,  ,  ,  , 
12/8/2016,48.5,  A,  ,  ,  , 
12/9/2016,52.4,  A,  ,  ,  , 
12/10/2016,52,  A,  ,  ,  , 
12/11/2016,56.5,  A,  ,  ,  , 
12/12/2016,54.7,  A,  ,  ,  , 
12/13/2016,52.8,  A,  ,  ,  , 
12/14/2016,52.1,  A,  ,  ,  , 
12/15/2016,52.5,  A,  ,  ,  , 
12/16/2016,690,  A,  ,  ,  , 
12/17/2016,123,  A,  ,  ,  , 
12/18/2016,64.3,  A,  ,  ,  , 
12/19/2016,59.9,  A,  ,  ,  , 
12/20/2016,64.1,  A,  ,  ,  , 
12/21/2016,67.9,  A,  ,  ,  , 
12/22/2016,79.4,  A,  ,  ,  , 
12/23/2016,83.6,  A,  ,  ,  , 
12/24/2016,140,  A,  ,  ,  , 
12/25/2016,84.7,  A,  ,  ,  , 
12/26/2016,71.7,  A,  ,  ,  , 
12/27/2016,69.3,  A,  ,  ,  , 
12/28/2016,74.3,  A,  ,  ,  , 
12/29/2016,75.2,  A,  ,  ,  , 
12/30/2016,73.6,  A,  ,  ,  , 
12/31/2016,84.5,  A,  ,  ,  , 
1/1/2017,81.9,  A,  ,  ,  , 
1/2/2017,78.1,  A,  ,  ,  , 
1/3/2017,73.9,  A,  ,  ,  , 
1/4/2017,72.1,  A,  ,  ,  , 
1/5/2017,373,  A,  ,  ,  , 
1/6/2017,108,  A,  ,  ,  , 
1/7/2017,74.3,  A,  ,  ,  , 
1/8/2017,86.8,  A,  ,  ,  , 
1/9/2017,320,  A,  ,  ,  , 
1/10/2017,120,  A,  ,  ,  , 
1/11/2017,105,  A,  ,  ,  , 
1/12/2017,130,  A,  ,  ,  , 
1/13/2017,143,  A,  ,  ,  , 
1/14/2017,93.2,  A,  ,  ,  , 
1/15/2017,84.7,  A,  ,  ,  , 
1/16/2017,78.3,  A,  ,  ,  , 
1/17/2017,72.7,  A,  ,  ,  , 
1/18/2017,68.8,  A,  ,  ,  , 
1/19/2017,84.4,  A,  ,  ,  , 
1/20/2017,89.2,  A,  ,  ,  , 
1/21/2017,87,  A,  ,  ,  , 
1/22/2017,82,  A,  ,  ,  , 
1/23/2017,94.2,  A,  ,  ,  , 
1/24/2017,80.8,  A,  ,  ,  , 
1/25/2017,69.5,  A,  ,  ,  , 
1/26/2017,65.4,  A,  ,  ,  , 
1/27/2017,62.2,  A,  ,  ,  , 
1/28/2017,64.4,  A,  ,  ,  , 
1/29/2017,75.7,  A,  ,  ,  , 
1/30/2017,85.5,  A,  ,  ,  , 
1/31/2017,88.6,  A,  ,  ,  , 
2/1/2017,82.1,  A,  ,  ,  , 
2/2/2017,83.1,  A,  ,  ,  , 
2/3/2017,87.3,  A,  ,  ,  , 
2/4/2017,102,  A,  ,  ,  , 
2/5/2017,92.5,  A,  ,  ,  , 
2/6/2017,87.6,  A,  ,  ,  , 
2/7/2017,104,  A,  ,  ,  , 
2/8/2017,114,  A,  ,  ,  , 
2/9/2017,111,  A,  ,  ,  , 
2/10/2017,117,  A,  ,  ,  , 
2/11/2017,687,  A,  ,  ,  , 
2/12/2017,235,  A,  ,  ,  , 
2/13/2017,171,  A,  ,  ,  , 
2/14/2017,152,  A,  ,  ,  , 
2/15/2017,131,  A,  ,  ,  , 
2/16/2017,123,  A,  ,  ,  , 
2/17/2017,167,  A,  ,  ,  , 
2/18/2017,149,  A,  ,  ,  , 
2/19/2017,198,  A,  ,  ,  , 
2/20/2017,146,  A,  ,  ,  , 
2/21/2017,134,  A,  ,  ,  , 
2/22/2017,157,  A,  ,  ,  , 
2/23/2017,149,  A,  ,  ,  , 
2/24/2017,116,  A,  ,  ,  , 
2/25/2017,102,  A,  ,  ,  , 
2/26/2017,103,  A,  ,  ,  , 
2/27/2017,104,  A,  ,  ,  , 
2/28/2017,96.7,  A,  ,  ,  , 
3/1/2017,83.9,  A,  ,  ,  , 
3/2/2017,86,  A,  ,  ,  , 
3/3/2017,87.6,  A,  ,  ,  , 
3/4/2017,91.3,  A,  ,  ,  , 
3/5/2017,91.6,  A,  ,  ,  , 
3/6/2017,86.7,  A,  ,  ,  , 
3/7/2017,81.2,  A,  ,  ,  , 
3/8/2017,90.1,  A,  ,  ,  , 
3/9/2017,99.3,  A,  ,  ,  , 
3/10/2017,114,  A,  ,  ,  , 
3/11/2017,132,  A,  ,  ,  , 
3/12/2017,153,  A,  ,  ,  , 
3/13/2017,171,  A,  ,  ,  , 
3/14/2017,198,  A,  ,  ,  , 
3/15/2017,224,  A,  ,  ,  , 
3/16/2017,241,  A,  ,  ,  , 
3/17/2017,277,  A,  ,  ,  , 
3/18/2017,330,  A,  ,  ,  , 
3/19/2017,387,  A,  ,  ,  , 
3/20/2017,396,  A,  ,  ,  , 
3/21/2017,443,  A,  ,  ,  , 
3/22/2017,503,  A,  ,  ,  , 
3/23/2017,457,  A,  ,  ,  , 
3/24/2017,275,  A,  ,  ,  , 
3/25/2017,275,  A,  ,  ,  , 
3/26/2017,219,  A,  ,  ,  , 
3/27/2017,205,  A,  ,  ,  , 
3/28/2017,193,  A,  ,  ,  , 
3/29/2017,192,  A,  ,  ,  , 
3/30/2017,243,  A,  ,  ,  , 
3/31/2017,281,  A,  ,  ,  , 
4/1/2017,216,  A,  ,  ,  , 
4/2/2017,278,  A,  ,  ,  , 
4/3/2017,413,  A,  ,  ,  , 
4/4/2017,255,  A,  ,  ,  , 
4/5/2017,220,  A,  ,  ,  , 
4/6/2017,301,  A,  ,  ,  , 
4/7/2017,361,  A,  ,  ,  , 
4/8/2017,372,  A,  ,  ,  , 
4/9/2017,345,  A,  ,  ,  , 
4/10/2017,318,  A,  ,  ,  , 
4/11/2017,342,  A,  ,  ,  , 
4/12/2017,364,  A,  ,  ,  , 
4/13/2017,475,  A,  ,  ,  , 
4/14/2017,516,  A,  ,  ,  , 
4/15/2017,501,  A,  ,  ,  , 
4/16/2017,487,  A,  ,  ,  , 
4/17/2017,501,  A,  ,  ,  , 
4/18/2017,547,  A,  ,  ,  , 
4/19/2017,605,  A,  ,  ,  , 
4/20/2017,565,  A,  ,  ,  , 
4/21/2017,516,  A,  ,  ,  , 
4/22/2017,484,  A,  ,  ,  , 
4/23/2017,483,  A,  ,  ,  , 
4/24/2017,455,  A,  ,  ,  , 
4/25/2017,384,  A,  ,  ,  , 
4/26/2017,350,  A,  ,  ,  , 
4/27/2017,347,  A,  ,  ,  , 
4/28/2017,320,  A,  ,  ,  , 
4/29/2017,284,  A,  ,  ,  , 
4/30/2017,257,  A,  ,  ,  , 
5/1/2017,268,  A,  ,  ,  , 
5/2/2017,292,  A,  ,  ,  , 
5/3/2017,295,  A,  ,  ,  , 
5/4/2017,292,  A,  ,  ,  , 
5/5/2017,295,  A,  ,  ,  , 
5/6/2017,289,  A,  ,  ,  , 
5/7/2017,273,  A,  ,  ,  , 
5/8/2017,252,  A,  ,  ,  , 
5/9/2017,236,  A,  ,  ,  , 
5/10/2017,463,  A,  ,  ,  , 
5/11/2017,325,  A,  ,  ,  , 
5/12/2017,269,  A,  ,  ,  , 
5/13/2017,241,  A,  ,  ,  , 
5/14/2017,218,  A,  ,  ,  , 
5/15/2017,205,  A,  ,  ,  , 
5/16/2017,197,  A,  ,  ,  , 
5/17/2017,194,  A,  ,  ,  , 
5/18/2017,193,  A,  ,  ,  , 
5/19/2017,178,  A,  ,  ,  , 
5/20/2017,164,  A,  ,  ,  , 
5/21/2017,148,  A,  ,  ,  , 
5/22/2017,142,  A,  ,  ,  , 
